run_index,scenario_seed,policy,total_agvs,north_agvs,south_agvs,west_agvs,east_agvs,shared_area_capacity,completed,total_time,spawn_plan_json,goal_plan_json
89,30089,fcfs,16,2,4,4,6,2,16,64,"{""EAST"": [0, 0, 2, 4, 7, 8], ""NORTH"": [5, 7], ""SOUTH"": [1, 2, 4, 4], ""WEST"": [1, 1, 7, 8]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
89,30089,fixed_heuristic,16,2,4,4,6,2,16,60,"{""EAST"": [0, 0, 2, 4, 7, 8], ""NORTH"": [5, 7], ""SOUTH"": [1, 2, 4, 4], ""WEST"": [1, 1, 7, 8]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
89,30089,bo_heuristic,16,2,4,4,6,2,16,56,"{""EAST"": [0, 0, 2, 4, 7, 8], ""NORTH"": [5, 7], ""SOUTH"": [1, 2, 4, 4], ""WEST"": [1, 1, 7, 8]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT"", ""N_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT""], ""SOUTH"": [""W_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
90,30090,fcfs,16,4,4,3,5,2,16,44,"{""EAST"": [0, 4, 4, 5, 7], ""NORTH"": [0, 2, 2, 8], ""SOUTH"": [6, 6, 7, 8], ""WEST"": [1, 1, 5]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
90,30090,fixed_heuristic,16,4,4,3,5,2,16,43,"{""EAST"": [0, 4, 4, 5, 7], ""NORTH"": [0, 2, 2, 8], ""SOUTH"": [6, 6, 7, 8], ""WEST"": [1, 1, 5]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
90,30090,bo_heuristic,16,4,4,3,5,2,16,40,"{""EAST"": [0, 4, 4, 5, 7], ""NORTH"": [0, 2, 2, 8], ""SOUTH"": [6, 6, 7, 8], ""WEST"": [1, 1, 5]}","{""EAST"": [""S_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""S_EXIT"", ""W_EXIT"", ""S_EXIT""], ""SOUTH"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""E_EXIT""]}"
91,30091,fcfs,16,2,6,5,3,2,16,56,"{""EAST"": [3, 6, 7], ""NORTH"": [1, 7], ""SOUTH"": [1, 2, 3, 4, 6, 8], ""WEST"": [3, 3, 7, 8, 8]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
91,30091,fixed_heuristic,16,2,6,5,3,2,16,53,"{""EAST"": [3, 6, 7], ""NORTH"": [1, 7], ""SOUTH"": [1, 2, 3, 4, 6, 8], ""WEST"": [3, 3, 7, 8, 8]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
91,30091,bo_heuristic,16,2,6,5,3,2,16,55,"{""EAST"": [3, 6, 7], ""NORTH"": [1, 7], ""SOUTH"": [1, 2, 3, 4, 6, 8], ""WEST"": [3, 3, 7, 8, 8]}","{""EAST"": [""S_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT""]}"
92,30092,fcfs,16,2,5,5,4,2,16,53,"{""EAST"": [0, 5, 7, 8], ""NORTH"": [5, 8], ""SOUTH"": [1, 1, 3, 3, 6], ""WEST"": [0, 1, 3, 3, 8]}","{""EAST"": [""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
92,30092,fixed_heuristic,16,2,5,5,4,2,16,48,"{""EAST"": [0, 5, 7, 8], ""NORTH"": [5, 8], ""SOUTH"": [1, 1, 3, 3, 6], ""WEST"": [0, 1, 3, 3, 8]}","{""EAST"": [""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
92,30092,bo_heuristic,16,2,5,5,4,2,16,49,"{""EAST"": [0, 5, 7, 8], ""NORTH"": [5, 8], ""SOUTH"": [1, 1, 3, 3, 6], ""WEST"": [0, 1, 3, 3, 8]}","{""EAST"": [""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""E_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""E_EXIT"", ""S_EXIT"", ""N_EXIT""]}"
93,30093,fcfs,16,2,4,6,4,2,16,56,"{""EAST"": [3, 5, 5, 7], ""NORTH"": [4, 5], ""SOUTH"": [2, 2, 3, 5], ""WEST"": [0, 2, 6, 6, 6, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
93,30093,fixed_heuristic,16,2,4,6,4,2,16,49,"{""EAST"": [3, 5, 5, 7], ""NORTH"": [4, 5], ""SOUTH"": [2, 2, 3, 5], ""WEST"": [0, 2, 6, 6, 6, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
93,30093,bo_heuristic,16,2,4,6,4,2,16,49,"{""EAST"": [3, 5, 5, 7], ""NORTH"": [4, 5], ""SOUTH"": [2, 2, 3, 5], ""WEST"": [0, 2, 6, 6, 6, 8]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT""], ""WEST"": [""N_EXIT"", ""S_EXIT"", ""E_EXIT"", ""N_EXIT"", ""E_EXIT"", ""N_EXIT""]}"
94,30094,fcfs,16,5,4,3,4,2,16,55,"{""EAST"": [0, 5, 6, 7], ""NORTH"": [1, 2, 7, 7, 8], ""SOUTH"": [4, 6, 7, 8], ""WEST"": [0, 3, 8]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
94,30094,fixed_heuristic,16,5,4,3,4,2,16,52,"{""EAST"": [0, 5, 6, 7], ""NORTH"": [1, 2, 7, 7, 8], ""SOUTH"": [4, 6, 7, 8], ""WEST"": [0, 3, 8]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
94,30094,bo_heuristic,16,5,4,3,4,2,16,49,"{""EAST"": [0, 5, 6, 7], ""NORTH"": [1, 2, 7, 7, 8], ""SOUTH"": [4, 6, 7, 8], ""WEST"": [0, 3, 8]}","{""EAST"": [""N_EXIT"", ""W_EXIT"", ""W_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT"", ""S_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""N_EXIT"", ""S_EXIT""]}"
95,30095,fcfs,16,4,4,4,4,2,16,50,"{""EAST"": [1, 5, 7, 8], ""NORTH"": [2, 3, 3, 7], ""SOUTH"": [0, 2, 4, 5], ""WEST"": [4, 5, 7, 8]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
95,30095,fixed_heuristic,16,4,4,4,4,2,16,46,"{""EAST"": [1, 5, 7, 8], ""NORTH"": [2, 3, 3, 7], ""SOUTH"": [0, 2, 4, 5], ""WEST"": [4, 5, 7, 8]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
95,30095,bo_heuristic,16,4,4,4,4,2,16,47,"{""EAST"": [1, 5, 7, 8], ""NORTH"": [2, 3, 3, 7], ""SOUTH"": [0, 2, 4, 5], ""WEST"": [4, 5, 7, 8]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""W_EXIT"", ""E_EXIT""], ""SOUTH"": [""E_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT""], ""WEST"": [""S_EXIT"", ""S_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
96,30096,fcfs,16,3,6,3,4,2,16,62,"{""EAST"": [2, 2, 4, 6], ""NORTH"": [2, 2, 8], ""SOUTH"": [1, 2, 3, 4, 4, 6], ""WEST"": [1, 7, 8]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
96,30096,fixed_heuristic,16,3,6,3,4,2,16,57,"{""EAST"": [2, 2, 4, 6], ""NORTH"": [2, 2, 8], ""SOUTH"": [1, 2, 3, 4, 4, 6], ""WEST"": [1, 7, 8]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
96,30096,bo_heuristic,16,3,6,3,4,2,16,57,"{""EAST"": [2, 2, 4, 6], ""NORTH"": [2, 2, 8], ""SOUTH"": [1, 2, 3, 4, 4, 6], ""WEST"": [1, 7, 8]}","{""EAST"": [""S_EXIT"", ""S_EXIT"", ""W_EXIT"", ""N_EXIT""], ""NORTH"": [""W_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""E_EXIT"", ""W_EXIT"", ""N_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""E_EXIT""]}"
97,30097,fcfs,16,5,3,2,6,2,16,50,"{""EAST"": [4, 4, 7, 8, 8, 8], ""NORTH"": [0, 0, 1, 4, 8], ""SOUTH"": [0, 5, 7], ""WEST"": [3, 7]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT""]}"
97,30097,fixed_heuristic,16,5,3,2,6,2,16,45,"{""EAST"": [4, 4, 7, 8, 8, 8], ""NORTH"": [0, 0, 1, 4, 8], ""SOUTH"": [0, 5, 7], ""WEST"": [3, 7]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT""]}"
97,30097,bo_heuristic,16,5,3,2,6,2,16,43,"{""EAST"": [4, 4, 7, 8, 8, 8], ""NORTH"": [0, 0, 1, 4, 8], ""SOUTH"": [0, 5, 7], ""WEST"": [3, 7]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""W_EXIT"", ""N_EXIT"", ""W_EXIT"", ""W_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""E_EXIT"", ""E_EXIT"", ""W_EXIT""], ""SOUTH"": [""W_EXIT"", ""E_EXIT"", ""E_EXIT""], ""WEST"": [""S_EXIT"", ""E_EXIT""]}"
98,30098,fcfs,16,5,4,4,3,2,16,57,"{""EAST"": [0, 2, 8], ""NORTH"": [0, 2, 3, 4, 6], ""SOUTH"": [0, 1, 3, 4], ""WEST"": [3, 5, 6, 7]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
98,30098,fixed_heuristic,16,5,4,4,3,2,16,56,"{""EAST"": [0, 2, 8], ""NORTH"": [0, 2, 3, 4, 6], ""SOUTH"": [0, 1, 3, 4], ""WEST"": [3, 5, 6, 7]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
98,30098,bo_heuristic,16,5,4,4,3,2,16,55,"{""EAST"": [0, 2, 8], ""NORTH"": [0, 2, 3, 4, 6], ""SOUTH"": [0, 1, 3, 4], ""WEST"": [3, 5, 6, 7]}","{""EAST"": [""W_EXIT"", ""S_EXIT"", ""S_EXIT""], ""NORTH"": [""S_EXIT"", ""E_EXIT"", ""S_EXIT"", ""E_EXIT"", ""E_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT"", ""E_EXIT"", ""N_EXIT""], ""WEST"": [""N_EXIT"", ""E_EXIT"", ""S_EXIT"", ""S_EXIT""]}"
99,30099,fcfs,16,5,2,3,6,2,16,49,"{""EAST"": [0, 2, 2, 3, 3, 7], ""NORTH"": [3, 5, 7, 8, 8], ""SOUTH"": [1, 6], ""WEST"": [0, 2, 4]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
99,30099,fixed_heuristic,16,5,2,3,6,2,16,45,"{""EAST"": [0, 2, 2, 3, 3, 7], ""NORTH"": [3, 5, 7, 8, 8], ""SOUTH"": [1, 6], ""WEST"": [0, 2, 4]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
99,30099,bo_heuristic,16,5,2,3,6,2,16,45,"{""EAST"": [0, 2, 2, 3, 3, 7], ""NORTH"": [3, 5, 7, 8, 8], ""SOUTH"": [1, 6], ""WEST"": [0, 2, 4]}","{""EAST"": [""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""N_EXIT"", ""S_EXIT"", ""W_EXIT""], ""NORTH"": [""W_EXIT"", ""W_EXIT"", ""S_EXIT"", ""S_EXIT"", ""W_EXIT""], ""SOUTH"": [""N_EXIT"", ""W_EXIT""], ""WEST"": [""E_EXIT"", ""N_EXIT"", ""E_EXIT""]}"
